Material Description                    , Plant, Period, Year, Amount in LC       , Quantity
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1229.1454545454544 , 42.121212121212125
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 669.6090909090909  , 23.636363636363637
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 742.990909090909   , 26.060606060606062
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 2696.781818181818  , 90.60606060606061
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 2751.8181818181815 , 92.42424242424244
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1687.781818181818  , 57.27272727272727
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1596.0545454545454 , 54.24242424242424
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1394.2545454545455 , 47.57575757575758
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1412.5999999999997 , 48.18181818181819
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 623.7454545454545  , 22.12121212121212
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1660.2636363636361 , 56.36363636363637
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1623.5727272727272 , 55.151515151515156
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 394.4272727272727  , 14.545454545454547
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 376.08181818181816 , 13.93939393939394
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1119.0727272727272 , 38.484848484848484
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1541.0181818181816 , 52.42424242424243
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 1513.4999999999998 , 51.515151515151516
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 2164.763636363636  , 73.03030303030303
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 2063.863636363636  , 69.6969696969697
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 366.9090909090909  , 13.636363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 311.8727272727273  , 11.818181818181818
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2063.863636363636  , 69.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1164.9363636363637 , 40.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 752.1636363636363  , 26.363636363636363
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 476.9818181818181  , 17.272727272727273
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 687.9545454545454  , 24.242424242424242
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2687.609090909091  , 90.30303030303031
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1155.7636363636361 , 39.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3384.7363636363634 , 113.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 678.7818181818182  , 23.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2265.663636363636  , 76.36363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1724.4727272727273 , 58.48484848484849
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 421.9454545454545  , 15.454545454545455
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1495.1545454545453 , 50.909090909090914
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1706.1272727272726 , 57.87878787878788
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 293.5272727272727  , 11.212121212121213
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 339.3909090909091  , 12.727272727272728
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3650.7454545454543 , 122.12121212121212
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2091.381818181818  , 70.60606060606061
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1761.1636363636362 , 59.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 4237.799999999999  , 141.51515151515153
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3669.090909090909  , 122.72727272727273
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2632.572727272727  , 88.48484848484848
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1183.281818181818  , 40.60606060606061
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3036.172727272727  , 101.81818181818183
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1394.2545454545455 , 47.57575757575758
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3476.4636363636364 , 116.36363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2339.045454545454  , 78.7878787878788
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 486.15454545454537 , 17.575757575757578
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1834.5454545454545 , 62.121212121212125
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 27.518181818181816 , 2.4242424242424243
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2880.2363636363634 , 96.66666666666667
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2834.372727272727  , 95.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1541.0181818181816 , 52.42424242424243
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1375.9090909090908 , 46.96969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1275.009090909091  , 43.63636363636364
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 155.93636363636364 , 6.666666666666667
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1733.6454545454544 , 58.78787878787879
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3210.454545454545  , 107.57575757575758
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2953.6181818181817 , 99.0909090909091
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1449.290909090909  , 49.3939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1467.6363636363635 , 50.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1577.7090909090907 , 53.63636363636364
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2861.8909090909087 , 96.06060606060606
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1660.2636363636361 , 56.36363636363637
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1669.4363636363637 , 56.66666666666667
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2128.072727272727  , 71.81818181818183
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1852.890909090909  , 62.727272727272734
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1596.0545454545454 , 54.24242424242424
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 376.08181818181816 , 13.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3439.772727272727  , 115.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1880.4090909090905 , 63.63636363636364
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 898.9272727272727  , 31.212121212121215
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2678.4363636363637 , 90.0
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2540.8454545454542 , 85.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1385.081818181818  , 47.27272727272727
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 798.0272727272727  , 27.87878787878788
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1027.3454545454545 , 35.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2192.2818181818184 , 73.93939393939394
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 6017.309090909091  , 200.3030303030303
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 5962.272727272727  , 198.4848484848485
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1742.8181818181815 , 59.09090909090909
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2843.5454545454545 , 95.45454545454545
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2705.9545454545455 , 90.90909090909092
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3118.7272727272725 , 104.54545454545455
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 4439.6             , 148.1818181818182
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 4641.4             , 154.84848484848484
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1623.5727272727272 , 55.151515151515156
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 9.172727272727272  , 1.8181818181818183
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 4366.218181818182  , 145.75757575757578
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2155.590909090909  , 72.72727272727273
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3293.0090909090904 , 110.30303030303031
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 834.7181818181818  , 29.090909090909093
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 550.3636363636363  , 19.6969696969697
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1568.5363636363636 , 53.333333333333336
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1632.7454545454543 , 55.45454545454546
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 724.6454545454545  , 25.454545454545457
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2173.9363636363632 , 73.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3366.390909090909  , 112.72727272727273
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2504.1545454545453 , 84.24242424242425
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2531.672727272727  , 85.15151515151516
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3687.4363636363632 , 123.33333333333334
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3678.263636363636  , 123.03030303030303
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3485.636363636363  , 116.66666666666667
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3421.427272727273  , 114.54545454545455
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3393.909090909091  , 113.63636363636364
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 4558.845454545454  , 152.12121212121212
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 3348.045454545454  , 112.12121212121212
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2733.4727272727273 , 91.81818181818183
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 2944.445454545454  , 98.7878787878788
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 1531.8454545454545 , 52.121212121212125
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 443.2363636363636  , 16.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 304.1818181818182  , 12.121212121212121
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, -130363.63636363635, -4543.939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 399.78181818181815 , 15.454545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 7969.563636363636  , 279.39393939393943
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 269.41818181818184 , 10.90909090909091
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6014.109090909091  , 211.21212121212122
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 365.01818181818174 , 14.242424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 7630.618181818181  , 267.57575757575756
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4667.018181818182  , 164.24242424242425
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, -173818.1818181818 , -6059.090909090909
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3728.3999999999996 , 131.51515151515153
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 5510.036363636364  , 193.63636363636365
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 5049.418181818181  , 177.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 5084.181818181818  , 178.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6196.618181818181  , 217.5757575757576
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 712.6545454545453  , 26.363636363636363
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 1190.6545454545453 , 43.03030303030303
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 962439.2363636362  , 31796.666666666668
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 407204.8818181818  , 13453.939393939394
Crate: Red Quart                        , AG   , 8     , 2022, -7917.386363636363 , -545.4545454545455
Crate: Navy Quart                       , AG   , 8     , 2022, -1947.5454545454545, -133.03030303030303
B&CR: 660RB Green Lite & Red Crate      , AG   , 8     , 2022, 16556.772727272728 , 548.4848484848485
B&CR: 660RB Green Fish & Navy Crate     , AG   , 8     , 2022, 4072.690909090909  , 136.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3763.1636363636358 , 132.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 5040.727272727272  , 177.27272727272728
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 338.9454545454545  , 13.333333333333334
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3363.381818181818  , 118.7878787878788
Crate: Brown Quart                      , AG   , 8     , 2022, -144.74999999999997, -8.484848484848484
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 783120.4363636363  , 27306.9696969697
Crate: Brown Quart                      , AG   , 8     , 2022, -618.4772727272727 , -41.21212121212121
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 1129.8181818181818 , 40.909090909090914
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 1016.8363636363636 , 36.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 252.03636363636363 , 10.303030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3571.963636363636  , 126.06060606060606
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 104.29090909090908 , 5.151515151515151
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 451.9272727272727  , 17.272727272727273
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3319.9272727272723 , 117.27272727272728
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3867.454545454545  , 136.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 677.890909090909   , 25.151515151515152
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 582.290909090909   , 21.81818181818182
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4788.690909090909  , 168.4848484848485
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 7395.963636363636  , 259.39393939393943
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 217.27272727272725 , 9.090909090909092
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 590.9818181818182  , 22.12121212121212
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6144.472727272727  , 215.75757575757578
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 5770.763636363636  , 202.72727272727275
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4614.8727272727265 , 162.42424242424244
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6309.599999999999  , 221.51515151515153
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 651.8181818181818  , 24.242424242424242
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4023.8909090909087 , 141.8181818181818
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 564.9090909090909  , 21.212121212121215
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 773.4909090909091  , 28.484848484848488
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3841.3818181818183 , 135.45454545454547
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4753.927272727272  , 167.27272727272728
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4441.054545454545  , 156.36363636363637
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 1364.4727272727273 , 49.09090909090909
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6361.745454545454  , 223.33333333333334
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3398.1454545454544 , 120.0
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3876.1454545454544 , 136.66666666666669
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 4962.50909090909   , 174.54545454545456
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6179.236363636363  , 216.96969696969697
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6353.0545454545445 , 223.03030303030303
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 6231.381818181818  , 218.7878787878788
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 3797.927272727273  , 133.93939393939394
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 239477.99999999997 , 8351.515151515152
Crate: Brown Quart                      , AG   , 8     , 2022, -32959.13636363636 , -2275.4545454545455
B&CR: 750RB Amber Calabash & Brown Crate, AG   , 8     , 2022, 65303.4909090909   , 2278.4848484848485
